4534257|20190710|4534257|FIRM|-5448833|13294775|1|KMC|5560769|1065032-125-AALIB|1|20200822|
4564886|20200721|4564886|TERMSET|-5480097|13465480|1|KMC|5560772|1065032-125-AALIB|1|20201013|
4534263|20200722|4534263|FIRM|-5448839|13639039|1|KMC|5560778|1065032-125-AALIB|1|20200822|
4534264|20200722|4534264|FIRM|-5448840|13639040|1|KMC|5560781|1065032-125-AALIB|1|20200822|
4534269|20200722|4534269|FIRM|-5448845|13639046|2|KMC|5560784|1065032-125-AALIB|1|20200822|
4534270|20200722|4534270|FIRM|-5448846|13639048|1|KMC|5560787|1065032-125-AALIB|1|20200822|
4534272|20200722|4534272|FIRM|-5448848|13639051|2|KMC|5560790|1065032-125-AALIB|1|20200822|
4534273|20200722|4534273|FIRM|-5448849|13639053|2|KMC|5560793|1065032-125-AALIB|1|20200822|
4534275|20200722|4534275|FIRM|-5448851|13639055|2|KMC|5560796|1065032-125-AALIB|1|20200822|
4534279|20200722|4534279|FIRM|-5448855|13639066|1|KMC|5560799|1065032-125-AALIB|1|20200822|
4534284|20200722|4534284|FIRM|-5448860|13639079|1|KMC|5560806|1065032-125-AALIB|1|20200822|
4534285|20200722|4534285|FIRM|-5448861|13639081|2|KMC|5560809|1065032-125-AALIB|1|20200822|
4534288|20200722|4534288|FIRM|-5448864|13639089|2|KMC|5560812|1065032-125-AALIB|1|20200822|
4534295|20200722|4534295|FIRM|-5448871|13639136|2|KMC|5560815|1065032-125-AALIB|1|20200822|
4521315|20170203|4521315|SUBSCRIPT|-5435866|11925296|1||5560819|1026055-1-AABNN|1|20201029|
4588949|20201028|4588949|FIRM|-5511326|13728835|1||5560820|1026044-1-AABNN|1|20201028|
4589095|20201029|4589095|SHIPPING|-5081801|5480338|1||5560821|1065084-101-AALIB|1|20201029|
4525451|20200723|4525451|FIRM|-5440027|13638544|1||5560822|1026080-1-AABNN|1|20200821|
4525448|20200722|4525448|FIRM|-5440024|13638354|1||5560825|1026080-1-AABNN|1|20200821|
4525449|20200722|4525449|FIRM|-5440025|13638353|1||5560826|1026080-1-AABNN|1|20200821|
4525450|20200722|4525450|FIRM|-5440026|13638352|1||5560827|1026080-1-AABNN|1|20200821|
4525452|20200723|4525452|FIRM|-5440028|13638543|1||5560828|1026080-1-AABNN|1|20200821|
4525459|20200817|4525459|FIRM|-5440035|13675887|1||5560829|1026071-1-AABNN|1|20200821|
4525460|20200817|4525460|FIRM|-5440036|13675930|1||5560830|1026071-1-AABNN|1|20200821|
4525461|20200817|4525461|FIRM|-5440037|13675931|1||5560831|1026071-1-AABNN|1|20200821|
4524852|20200817|4524852|FIRM|-5439426|13675980|1||5560832|1026071-1-AABNN|1|20200821|
4525462|20200818|4525462|FIRM|-5440038|13676642|1||5560833|1026071-1-AABNN|1|20200821|
4577279|20200828|4577279|FIRM|-5493795|13680217|1||5560834|1026071-1-AABNN|1|20200828|
4534260|20200721|4534260|FIRM|-5448836|13638944|1|KMC|5560837|1065032-125-AALIB|1|20200822|
4534261|20200721|4534261|FIRM|-5448837|13638946|2|KMC|5560840|1065032-125-AALIB|1|20200822|
4534283|20200722|4534283|FIRM|-5448859|13639070|1|KMC|5560842|1065032-125-AALIB|1|20200822|
4564887|20200722|4564887|TERMSET|-5480098|13639088|2|KMC|5560845|1065032-125-AALIB|1|20201019|
4564888|20200722|4564888|TERMSET|-5480099|10646513|1|KMC|5560847|1065032-125-AALIB|1|20201019|
4534293|20200722|4534293|FIRM|-5448869|13639133|2|KMC|5560849|1065032-125-AALIB|1|20200822|
4534294|20200722|4534294|FIRM|-5448870|13639134|2|KMC|5560852|1065032-125-AALIB|1|20200822|
4534296|20200722|4534296|FIRM|-5448872|13639138|2|KMC|5560855|1065032-125-AALIB|1|20200822|
4589095|20201029|4589095|SHIPPING|-5081801|5480338|1||5560858|1065084-101-AALIB|1|20201029|
4534262|20200722|4534262|FIRM|-5448838|13639031|1|KMC|5560859|1065032-125-AALIB|1|20200822|
4534281|20200722|4534281|FIRM|-5448857|13639068|1|KMC|5560862|1065032-125-AALIB|1|20200822|
4558970|20041202|4558970|SUBSCRIPT|876712|486643|67|agc|5560865|1065032-109-AALIB|1|20201029|
4578644|20200906|4578644|SHIPPING|-5071758|5480247|1||5560868|1065084-101-AALIB|1|20201029|
